User_ID,Title,Score,Genre
4052.0,Dragons: Rescue Riders: Secrets of the Songwing,1.0,"Family, Animation"
4052.0,A Thousand and One Nights,10.0,"Animation, Drama, Fantasy"
4053.0,Glengarry Glen Ross,5.0,"Crime, Drama, Mystery"
4053.0,Bachelor Party,0.0,Comedy
4053.0,Suicide Club,6.0,"Drama, Horror, Thriller"
4053.0,Escape Plan: The Extractors,0.0,"Action, Thriller, Crime"
4053.0,Crocodile 2: Death Swamp,10.0,Horror
4054.0,Curious George 3: Back to the Jungle,8.0,"Animation, Family, Adventure"
4054.0,The Dark Tower,10.0,"Fantasy, Action, Science Fiction, Adventure"
4054.0,Ong Bak 2,2.0,"Adventure, Action, Thriller"
4054.0,From Beijing with Love,2.0,"Action, Comedy"
4054.0,Reap the Wild Wind,10.0,"Adventure, Drama, Romance"
4055.0,Cobain: Montage of Heck,4.0,"Documentary, Music"
4055.0,Chain Reaction,2.0,"Science Fiction, Action, Drama, Thriller"
4055.0,Valhalla,10.0,"Adventure, Fantasy"
4055.0,Sailor Moon S the Movie: Hearts in Ice,6.0,"Animation, Fantasy, Action, Romance, Comedy"
4055.0,American Ninja 4: The Annihilation,8.0,"Action, Thriller"
4056.0,Wolf Warrior 2,6.0,"War, Action, Drama"
4056.0,Rick and Morty vs Genocider,5.0,Animation
4056.0,The Dig,1.0,"Drama, History"
4056.0,Sympathy for Lady Vengeance,1.0,"Drama, Thriller"
4056.0,Made in Abyss: Dawn of the Deep Soul,0.0,"Animation, Adventure, Fantasy, Mystery"
4057.0,The Blackcoat's Daughter,2.0,"Horror, Thriller"
4057.0,Red Riding Hood,8.0,"Fantasy, Thriller, Horror"
4057.0,Bingo,3.0,"Action, Adventure, Comedy, Family"
4057.0,Iron Man,3.0,"Action, Science Fiction, Adventure"
4057.0,Ginger Snaps 2: Unleashed,3.0,"Drama, Horror"
4058.0,The Miseducation of Cameron Post,9.0,Drama
4058.0,It Comes at Night,9.0,"Drama, Horror, Mystery"
4058.0,Last Man,8.0,"Drama, Science Fiction"
4058.0,I Hope They Serve Beer in Hell,9.0,Comedy
4058.0,Glass Houses,7.0,"Thriller, TV Movie"
4059.0,Psycho-Pass 3: First Inspector,1.0,"Science Fiction, Action, Crime, Animation"
4059.0,Flowers in the Attic,9.0,"Drama, Mystery, Thriller, TV Movie"
4059.0,Knockaround Guys,3.0,"Crime, Thriller"
4059.0,Kill the Irishman,5.0,"Action, Crime, Thriller, Drama"
4059.0,A Turtle's Tale: Sammy's Adventures,10.0,"Animation, Family"
4060.0,Ladyhawke,9.0,"Adventure, Comedy, Drama, Fantasy"
4060.0,The Perfect Date,6.0,"Romance, Comedy"
4060.0,Bewitched,10.0,"Comedy, Fantasy, Romance"
4060.0,The Legend of Zorro,10.0,"Action, Adventure, Western"
4060.0,The Guernsey Literary & Potato Peel Pie Society,10.0,"Romance, Drama, History"
4061.0,Brian Banks,1.0,Drama
4061.0,Mahjong Nights,0.0,Thriller
4061.0,The King's Avatar: For the Glory,1.0,"Animation, Action, Adventure, Fantasy"
4061.0,UglyDolls,9.0,"Family, Animation, Comedy, Adventure, Fantasy, Music"
4061.0,The Old Guard,8.0,"Action, Fantasy"
4062.0,Witching & Bitching,3.0,"Comedy, Horror"
4062.0,Get a Job,2.0,Comedy
4062.0,Minuscule 2: Mandibles from Far Away,10.0,"Animation, Adventure, Family, Comedy"
4062.0,Ghostbusters: Afterlife,8.0,"Fantasy, Comedy, Adventure"
4062.0,Lupin the Third: The Castle of Cagliostro,6.0,"Family, Animation, Adventure, Comedy, Crime"
4063.0,The Exorcism of Emily Rose,1.0,"Crime, Drama, Horror, Thriller"
4063.0,Das Boot,9.0,"Drama, History, War"
4063.0,Single All the Way,3.0,"Romance, Comedy, Drama"
4063.0,Hostel: Part III,0.0,Horror
4063.0,Milk,10.0,"History, Drama"
4064.0,You're Killing Me Susana,3.0,"Romance, Drama, Comedy"
4064.0,Suspiria,3.0,Horror
4064.0,Return to Nim's Island,10.0,"Family, Adventure"
4064.0,Ace Ventura: When Nature Calls,9.0,"Crime, Comedy, Adventure"
4064.0,11M,10.0,Documentary
4065.0,What Men Want,0.0,"Comedy, Romance"
4065.0,The Social Dilemma,4.0,"Documentary, Drama"
4065.0,Joint Security Area,4.0,"War, Drama, Thriller, Action"
4065.0,La Luna,8.0,Drama
4065.0,Sudden Impact,9.0,"Crime, Action, Thriller"
4066.0,A un paso de mí,9.0,"Adventure, Comedy, Drama"
4066.0,Night Watch,7.0,"Fantasy, Action, Thriller"
4066.0,Young Detective Dee: Rise of the Sea Dragon,9.0,"Action, Crime, Fantasy, Adventure"
4066.0,Crash Pad,8.0,Comedy
4066.0,The Vanishing,8.0,"Thriller, Drama, Mystery, Horror"
4067.0,The Nun,5.0,"Horror, Mystery"
4067.0,Addicted,5.0,"Drama, Thriller"
4067.0,Open Range,8.0,Western
4067.0,She Devils of the SS,3.0,"Drama, War"
4067.0,Seal Team Eight: Behind Enemy Lines,7.0,"Action, War, Drama"
4068.0,Butch Cassidy and the Sundance Kid,2.0,"Western, Drama, Crime"
4068.0,RED,1.0,"Action, Adventure, Comedy, Crime, Thriller"
4068.0,Effie Gray,6.0,Drama
4068.0,Dragged Across Concrete,5.0,"Crime, Action, Thriller"
4068.0,Willow,9.0,"Action, Adventure, Fantasy"
4069.0,Les Misérables,7.0,"Crime, Drama, Thriller"
4069.0,Poseidon,1.0,"Adventure, Action, Drama, Thriller"
4069.0,The Happytime Murders,8.0,"Action, Comedy, Crime"
4069.0,The Greatest Story Ever Told,3.0,"Drama, History"
4069.0,Punisher: War Zone,0.0,"Action, Crime"
4070.0,My Night,3.0,"Drama, Romance"
4070.0,Benedetta,10.0,"Drama, History, Romance"
4070.0,365 Days,0.0,Romance
4070.0,Boys,2.0,Drama
4070.0,Men Behind the Sun,0.0,"War, History, Horror, Drama"
4071.0,Alien³,8.0,"Science Fiction, Action, Horror"
4071.0,Never Sleep Again: The Elm Street Legacy,8.0,Documentary
4071.0,Northmen: A Viking Saga,10.0,"Adventure, Action, Drama"
4071.0,Picture of Beauty,8.0,"Drama, Romance"
4071.0,And So It Goes,10.0,"Comedy, Drama, Romance"
4072.0,Blunt Force Trauma,8.0,Action
4072.0,Eragon,5.0,"Fantasy, Action, Adventure, Family"
4072.0,A Taxi Driver,8.0,"Action, Drama, History"
4072.0,V/H/S,8.0,"Thriller, Horror"
4072.0,Death Wish 4: The Crackdown,4.0,Action
4073.0,My Sassy Girl,1.0,"Drama, Comedy, Romance"
4073.0,Birthday Sex,2.0,"Drama, Romance"
4073.0,About Cherry,4.0,Drama
4073.0,Space Cowboys,8.0,"Action, Adventure, Thriller"
4073.0,Dil To Pagal Hai,6.0,"Drama, Romance, Comedy"
4074.0,The Time Traveler's Wife,1.0,"Drama, Romance, Fantasy"
4074.0,Van Wilder 2: The Rise of Taj,2.0,Comedy
4074.0,How the West Was Won,6.0,Western
4074.0,Crooked House,6.0,"Drama, Mystery, Crime"
4074.0,Outsiders,3.0,"Thriller, Science Fiction, Mystery"
4075.0,Tokyo Ghoul,1.0,"Action, Drama, Horror, Thriller"
4075.0,Astérix at the Olympic Games,7.0,"Fantasy, Adventure, Comedy, Family"
4075.0,Judy,1.0,"Drama, History, Music"
4075.0,The Invention of Lying,0.0,"Comedy, Fantasy, Romance"
4075.0,Marvel Knights: Eternals,9.0,Animation
4076.0,Dance with Me,0.0,"Drama, Music, Romance"
4076.0,If Only,10.0,"Fantasy, Drama, Romance"
4076.0,Le Gendarme de Saint-Tropez,0.0,Comedy
4076.0,Barbarella,8.0,"Science Fiction, Adventure"
4076.0,The Con Is On,0.0,"Comedy, Crime"
4077.0,Little Children,7.0,"Drama, Romance, Comedy"
4077.0,Traffik,1.0,"Horror, Thriller"
4077.0,Carjacked,3.0,"Action, Thriller"
4077.0,The Girl Next Door,0.0,"Comedy, Romance"
4077.0,The Island of Giant Insects,9.0,"Mystery, Drama, Horror, Adventure, Animation"
4078.0,Hitman: Agent 47,5.0,"Action, Crime, Thriller"
4078.0,Halloween,1.0,Horror
4078.0,Pokémon: The Rise of Darkrai,6.0,"Family, Adventure, Animation, Fantasy, Action"
4078.0,The Man with the Golden Gun,2.0,"Adventure, Action, Thriller"
4078.0,Age of Tomorrow,7.0,"Thriller, Science Fiction, Action"
4079.0,The Graduate,6.0,"Comedy, Drama"
4079.0,Palm Springs,1.0,"Comedy, Romance, Science Fiction"
4079.0,Rocky,10.0,Drama
4079.0,Gabriel's Inferno Part III,5.0,"Romance, Comedy"
4079.0,Out for Justice,0.0,"Action, Crime"
4080.0,The Eye,6.0,"Drama, Horror, Thriller"
4080.0,Jumanji,6.0,"Adventure, Fantasy, Family"
4080.0,Babe: Pig in the City,10.0,"Family, Adventure, Comedy, Drama, Fantasy"
4080.0,Kung Fu Hustle,5.0,"Action, Comedy, Crime, Fantasy"
4080.0,Little Shop of Horrors,5.0,"Horror, Comedy"
4081.0,Europa Report,7.0,"Science Fiction, Thriller"
4081.0,Evangelion: 2.0 You Can (Not) Advance,9.0,"Animation, Science Fiction, Action, Drama"
4081.0,Reaptown,7.0,"Horror, Thriller, Mystery"
4081.0,Alone,3.0,"Thriller, Horror"
4081.0,The Reaping,9.0,Horror
4082.0,Carnaval,2.0,Comedy
4082.0,The Bronze,3.0,"Drama, Comedy"
4082.0,Escape Room: Tournament of Champions,0.0,"Horror, Thriller, Mystery"
4082.0,Father Christmas Is Back,2.0,"Comedy, Family"
4082.0,Thale,3.0,"Horror, Fantasy"
4083.0,White Boy Rick,9.0,"Crime, Drama"
4083.0,Three Steps Over Heaven,2.0,"Drama, Romance"
4083.0,Das Boot,5.0,"Drama, History, War"
4083.0,Finding Neverland,4.0,Drama
4083.0,Striptease,10.0,"Comedy, Crime, Drama"
4084.0,Minecraft: The Story of Mojang,2.0,Documentary
4084.0,A Week Away,9.0,"Drama, Family, Music, Romance"
4084.0,Species III,4.0,"Science Fiction, Action, Horror"
4084.0,Typhoon Noruda,2.0,"Science Fiction, Animation"
4084.0,The Double Life of Véronique,10.0,"Drama, Mystery, Fantasy"
4085.0,The Clovehitch Killer,9.0,"Drama, Mystery, Crime"
4085.0,Naked,6.0,Comedy
4085.0,Something's Gotta Give,2.0,"Drama, Comedy, Romance"
4085.0,Fallen Angels,4.0,"Action, Romance, Crime"
4085.0,Conspiracy Theory,5.0,"Action, Drama, Mystery, Thriller"
4086.0,Doctor Strange,1.0,"Action, Animation, Fantasy, Science Fiction"
4086.0,Deep Blue Sea 3,5.0,"Action, Horror, Science Fiction"
4086.0,The Book of Daniel,0.0,"Fantasy, Drama"
4086.0,Phineas and Ferb: Mission Marvel,5.0,"Family, Comedy, Animation, Adventure, Science Fiction, TV Movie"
4086.0,Ghost in the Shell,6.0,"Science Fiction, Action"
4087.0,Bring It On: Worldwide #Cheersmack,5.0,"Comedy, Romance"
4087.0,Cape Fear,2.0,"Thriller, Crime"
4087.0,The Pilgrim's Progress,3.0,"Animation, Adventure"
4087.0,Run Hide Fight,6.0,"Action, Crime, Thriller"
4087.0,The Young Master,1.0,"Action, Comedy"
4088.0,Zombieland: Double Tap,0.0,"Horror, Comedy"
4088.0,Donovan's Reef,2.0,"Adventure, Comedy, Romance"
4088.0,Erik the Viking,9.0,"Adventure, Fantasy, Comedy"
4088.0,The Fury of a Patient Man,5.0,Thriller
4088.0,Reign of Fire,7.0,"Adventure, Action, Fantasy"
4089.0,The Amazing Spider-Man,5.0,"Action, Adventure, Fantasy"
4089.0,The Legend of the Nahuala,4.0,"Animation, Family, Fantasy"
4089.0,Pocahontas,1.0,"Adventure, Animation, Family, Romance"
4089.0,LEGO Jurassic World: The Indominus Escape,3.0,"Family, Animation, Comedy"
4089.0,The Post,8.0,"Drama, History"
4090.0,Carol,8.0,"Romance, Drama"
4090.0,Cuban Fury,1.0,Comedy
4090.0,"20,000 Leagues Under the Sea",1.0,"Adventure, Drama, Family, Fantasy, Science Fiction"
4090.0,Snow Dogs,7.0,"Comedy, Family, Adventure"
4090.0,My Girl 2,6.0,"Comedy, Family"
4091.0,The Unborn,1.0,"Horror, Thriller, Mystery"
4091.0,Best Sellers,3.0,"Comedy, Drama"
4091.0,Pretty Baby,0.0,Drama
4091.0,Christmas Made to Order,2.0,"TV Movie, Romance"
4091.0,Miracle on 34th Street,0.0,"Fantasy, Drama, Family"
4092.0,The Right Stuff,10.0,"Drama, History"
4092.0,Runaway,1.0,"Thriller, Crime, Science Fiction"
4092.0,Deception,10.0,Thriller
4092.0,Khumba,7.0,"Animation, Adventure, Family"
4092.0,Never Been Kissed,9.0,"Romance, Comedy, Drama"
4093.0,Doraemon: Nobita's Dorabian Nights,5.0,"Animation, Adventure, Fantasy"
4093.0,Frenemies,7.0,"Drama, Family, TV Movie, Comedy"
4093.0,The Cable Guy,0.0,"Comedy, Drama, Thriller"
4093.0,Meet the Fockers,9.0,"Comedy, Romance"
4093.0,Look Who's Back,6.0,Comedy
4094.0,Priceless,2.0,"Drama, Comedy, Romance"
4094.0,Paranormal Activity 2,3.0,"Horror, Mystery"
4094.0,True Lies,10.0,"Action, Thriller"
4094.0,Hoodwinked Too! Hood VS. Evil,2.0,"Comedy, Animation, Family"
4094.0,Dark Waters,7.0,"Drama, Thriller, History"
4095.0,Pokémon the Movie: Kyurem vs. the Sword of Justice,7.0,"Family, Animation, Action, Adventure, Fantasy, Science Fiction"
4095.0,The 300 Spartans,2.0,"Action, Drama, History"
4095.0,Black Christmas,8.0,"Horror, Thriller, Mystery"
4095.0,A Perfect Ending,1.0,"Drama, Romance"
4095.0,Caged,7.0,"Thriller, Horror"
4096.0,The Color of Money,1.0,Drama
4096.0,Magic Mike XXL,4.0,"Comedy, Drama"
4096.0,Triangle,7.0,Horror
4096.0,Wonder Boys,7.0,"Comedy, Drama"
4096.0,The Lone Ranger,2.0,"Action, Adventure, Western"
4097.0,The Wedding Planner,2.0,"Comedy, Romance"
4097.0,Looking Glass,2.0,"Thriller, Mystery"
4097.0,Sex Doll,5.0,"Drama, Thriller, Mystery"
4097.0,Jujutsu Kaisen 0,8.0,"Animation, Action, Adventure, Mystery"
4097.0,Jack the Giant Slayer,7.0,"Fantasy, Action, Adventure, Family"
4098.0,Teen Beach 2,1.0,"TV Movie, Family, Comedy, Fantasy"
4098.0,The Land Before Time III: The Time of the Great Giving,4.0,"Animation, Adventure, Family"
4098.0,The Smurfs,10.0,"Animation, Family, Adventure, Comedy, Fantasy"
4098.0,Bayala: A Magical Adventure,2.0,"Adventure, Animation, Family, Fantasy"
4098.0,Robot Chicken: Star Wars,7.0,"Animation, Comedy, Science Fiction"
4099.0,Gatchaman,10.0,"Action, Adventure, Science Fiction"
4099.0,A Brighter Summer Day,6.0,"Crime, Drama, Romance"
4099.0,Friday the 13th,9.0,Horror
4099.0,Cleopatra,1.0,"Drama, History, Romance"
4099.0,Star of David: Beauty Hunting,2.0,"Horror, Thriller"
4100.0,The Graduate,4.0,"Comedy, Drama"
4100.0,Winchester,8.0,"Horror, Thriller"
4100.0,A Writer's Odyssey,10.0,"Drama, Action, Fantasy"
4100.0,Men of Honor,6.0,Drama
4100.0,Licorice Pizza,6.0,"Drama, Comedy"
4101.0,The Boy Who Harnessed the Wind,6.0,"Drama, History, Family"
4101.0,Us,7.0,"Horror, Thriller, Mystery"
4101.0,Ghost in the Shell 2.0,8.0,"Action, Animation, Science Fiction"
4101.0,The Miseducation of Cameron Post,5.0,Drama
4101.0,Remember Me,8.0,"Drama, Romance"
4102.0,Spiral: From the Book of Saw,7.0,"Horror, Crime, Mystery"
4102.0,Tell It to the Bees,10.0,"Romance, Drama"
4102.0,Emanuelle in America,4.0,"Drama, Mystery"
4102.0,Ainbo: Spirit of the Amazon,4.0,"Adventure, Animation, Family, Fantasy"
4102.0,Air Mater,7.0,"Animation, Family"
4103.0,The House,6.0,"Animation, Drama, Comedy, Horror"
4103.0,Baby Boom,5.0,"Comedy, Drama, Romance"
4103.0,Above the Shadows,5.0,"Fantasy, Romance"
4103.0,Blindspotting,6.0,"Comedy, Drama"
4103.0,The 355,1.0,"Action, Thriller"
4104.0,Ben 10 Generator Rex Heroes United,7.0,"Action, Animation"
4104.0,Robin Hood,8.0,"Adventure, Action, Thriller"
4104.0,Wrath of Man,4.0,"Action, Crime, Thriller"
4104.0,Time of EVE: The Movie,1.0,"Animation, Science Fiction, Drama"
4104.0,Afro Samurai: Resurrection,8.0,"Animation, Action"
4105.0,Trolls World Tour,1.0,"Family, Animation, Comedy, Fantasy, Adventure, Music"
4105.0,Finding Forrester,8.0,Drama
4105.0,K-9,0.0,"Action, Comedy, Crime"
4105.0,Soul,3.0,"Animation, Comedy, Fantasy, Family"
4105.0,The Legend of the Nahuala,1.0,"Animation, Family, Fantasy"
4106.0,Body Heat,7.0,"Crime, Thriller, Romance"
4106.0,A Quiet Place,8.0,"Horror, Drama, Science Fiction"
4106.0,Azumi 2: Death or Love,1.0,Action
4106.0,The Ogglies: Welcome to Smelliville,6.0,"Animation, Drama, Adventure, Family"
4106.0,Book of Shadows: Blair Witch 2,1.0,"Mystery, Thriller, Horror"
4107.0,Revenge of the Nerds,8.0,Comedy
4107.0,A Streetcar Named Desire,7.0,Drama
4107.0,The Smurfs: A Christmas Carol,9.0,"Comedy, Family, Animation"
4107.0,21 Grams,2.0,"Drama, Crime, Thriller"
4107.0,Leal,8.0,"Action, Crime, Drama"
4108.0,Hotel Rwanda,6.0,"Drama, History, War"
4108.0,Olaf's Frozen Adventure,5.0,"Animation, Family, Adventure, Comedy, Fantasy"
4108.0,The Girl on the Mountain,3.0,"Thriller, Drama"
4108.0,Ghostbusters,1.0,"Action, Fantasy, Comedy"
4108.0,Warrior,2.0,"Drama, Action"
4109.0,Digimon Adventure: Last Evolution Kizuna,0.0,"Animation, Action, Thriller, Adventure, Fantasy"
4109.0,The Stolen Princess,9.0,"Animation, Comedy, Adventure, Family"
4109.0,Dark Crimes,6.0,"Drama, Thriller"
4109.0,Miss Violence,5.0,Drama
4109.0,Tenacious D in The Pick of Destiny,5.0,"Comedy, Music"
4110.0,The Loft,10.0,Thriller
4110.0,Teen Titans: Trouble in Tokyo,8.0,"Action, Animation, Family, Science Fiction, TV Movie"
4110.0,The Princess Diaries,2.0,"Comedy, Family, Romance"
4110.0,Good Burger,1.0,"Family, Comedy"
4110.0,Earth vs. the Flying Saucers,3.0,"Action, Science Fiction"
4111.0,True Lies,10.0,"Action, Thriller"
4111.0,Half Brothers,8.0,"Comedy, Drama"
4111.0,The Interview,8.0,"Action, Comedy"
4111.0,Fear Street: 1666,9.0,"Mystery, Horror"
4111.0,Cube 2: Hypercube,2.0,"Thriller, Science Fiction, Mystery"
4112.0,Pokémon the Movie: Black - Victini and Reshiram,1.0,"Animation, Family, Adventure, Drama, Fantasy"
4112.0,Anonymously Yours,6.0,"Drama, Romance"
4112.0,Summer of 85,7.0,"Romance, Drama"
4112.0,The Darkest Hour,3.0,"Horror, Action, Thriller, Science Fiction"
4112.0,Shanghai Noon,6.0,"Adventure, Action, Comedy, Western"
4113.0,Kingsman: The Golden Circle,9.0,"Action, Adventure, Comedy, Crime, Thriller"
4113.0,Pokémon: Arceus and the Jewel of Life,0.0,"Family, Animation, Adventure, Fantasy"
4113.0,The Giver,3.0,"Drama, Science Fiction"
4113.0,Ama,7.0,Drama
4113.0,Thunder Force,9.0,"Action, Adventure, Comedy, Science Fiction"
4114.0,Southland Tales,6.0,"Comedy, Science Fiction, Drama, Mystery, Thriller"
4114.0,Finders Keepers,8.0,"Mystery, Thriller, Horror"
4114.0,Angelique,2.0,"Adventure, Romance, History"
4114.0,Siberia,5.0,"Crime, Romance, Thriller"
4114.0,Carandiru,3.0,Drama
4115.0,My Name Is Khan,3.0,"Drama, Romance"
4115.0,Jarhead 3: The Siege,6.0,"War, Action, Drama"
4115.0,Zombie Shark,3.0,"Horror, Science Fiction, TV Movie"
4115.0,Clifford the Big Red Dog,8.0,"Family, Adventure, Comedy, Fantasy"
4115.0,Ghostheads,1.0,Documentary
4116.0,Joe Somebody,2.0,"Comedy, Romance, Family, Drama"
4116.0,The Notorious Bettie Page,9.0,"Comedy, Drama"
4116.0,Jack Reacher: Never Go Back,8.0,"Action, Thriller"
4116.0,The Ant Bully,4.0,"Fantasy, Adventure, Animation, Comedy, Family"
4116.0,Journey 2: The Mysterious Island,6.0,"Adventure, Action, Science Fiction"
4117.0,Locked Down,3.0,"Comedy, Crime, Drama"
4117.0,Cabaret,9.0,"Music, Drama, Romance"
4117.0,Romeo and Juliet,4.0,"Drama, Romance"
4117.0,Billy & Mandy's Big Boogey Adventure,2.0,"Adventure, Comedy, Animation, TV Movie"
4117.0,The Return of the King,5.0,"Animation, Fantasy, Adventure"
4118.0,Life Is Beautiful,2.0,"Comedy, Drama"
4118.0,I Am Wrath,1.0,"Action, Crime, Drama, Thriller"
4118.0,The Wizard of Oz,0.0,"Adventure, Fantasy, Family"
4118.0,Tender Cousins,4.0,"Drama, Romance"
4118.0,Aline,4.0,"Drama, Comedy, Music"
4119.0,Citizen Kane,4.0,"Mystery, Drama"
4119.0,Cencoroll,9.0,"Animation, Science Fiction"
4119.0,Heatwave,6.0,Thriller
4119.0,Fresh,3.0,"Horror, Thriller"
4119.0,Scooby-Doo! and WWE: Curse of the Speed Demon,0.0,"Family, Animation, Comedy, Mystery"
4120.0,Ae Fond Kiss...,1.0,Drama
4120.0,The Expendables 2,0.0,"Action, Adventure, Thriller"
4120.0,Last Man,6.0,"Drama, Science Fiction"
4120.0,Rear Window,1.0,"Thriller, Mystery"
4120.0,Werewolf: The Beast Among Us,5.0,"Drama, Horror, Thriller"
4121.0,Resident Evil,6.0,"Horror, Action, Science Fiction"
4121.0,The Town that Dreaded Sundown,6.0,"Thriller, Horror"
4121.0,Duplex,6.0,Comedy
4121.0,Match Point,3.0,"Drama, Thriller, Crime, Romance"
4121.0,"Spring, Summer, Fall, Winter... and Spring",1.0,Drama
4122.0,Resident Evil,6.0,"Horror, Action, Science Fiction"
4122.0,Romeo Must Die,2.0,"Action, Crime, Thriller"
4122.0,Awakenings,5.0,Drama
4122.0,Jeepers Creepers 2,2.0,Horror
4122.0,Tightrope,4.0,"Mystery, Thriller, Crime"
4123.0,Killing Jesus,9.0,"Drama, History, TV Movie"
4123.0,My Cousin Vinny,0.0,Comedy
4123.0,Pokémon: Arceus and the Jewel of Life,9.0,"Family, Animation, Adventure, Fantasy"
4123.0,Natural Born Killers,3.0,"Crime, Thriller, Drama"
4123.0,Bullet Head,5.0,"Drama, Crime, Thriller"
4124.0,A Street Cat Named Bob,9.0,"Family, Drama"
4124.0,The Curious Case of Benjamin Button,3.0,"Drama, Fantasy, Romance"
4124.0,The Dirty Dozen,3.0,"Action, Adventure, War"
4124.0,American Gigolo,7.0,"Crime, Drama, Romance, Thriller, Mystery"
4124.0,Lemony Snicket's A Series of Unfortunate Events,1.0,"Adventure, Comedy, Family"
4125.0,The NeverEnding Story II: The Next Chapter,6.0,"Drama, Family, Fantasy, Adventure"
4125.0,The Phantom of the Opera at the Royal Albert Hall,5.0,"Music, Drama, Romance"
4125.0,Just Short of Perfect,5.0,"Romance, Comedy"
4125.0,Only the Brave,2.0,"Drama, Action, History"
4125.0,Annie,8.0,"Comedy, Drama, Family"
4126.0,Knife in the Water,6.0,Drama
4126.0,They Reach,8.0,"Adventure, Horror"
4126.0,Traffic,0.0,"Thriller, Drama, Crime"
4126.0,Larceny,0.0,"Action, Thriller"
4126.0,Snatched,1.0,"Action, Comedy"
4127.0,The Rookie,0.0,"Action, Crime, Drama, Thriller"
4127.0,The Wrong Trousers,8.0,"Animation, Comedy, Family"
4127.0,Everest,8.0,"Drama, Adventure, History"
4127.0,The Lawnmower Man,7.0,"Science Fiction, Horror"
4127.0,The Land Before Time VI: The Secret of Saurus Rock,5.0,"Animation, Adventure, Family"
4128.0,Thank You for Your Service,1.0,"Drama, War"
4128.0,Sleepless,1.0,"Action, Crime, Thriller"
4128.0,Vertigo,0.0,"Mystery, Romance, Thriller"
4128.0,Redemption Day,10.0,Action
4128.0,Black Island,1.0,Thriller
4129.0,The Head Hunter,2.0,"Horror, Fantasy"
4129.0,Swimming Pool,0.0,"Crime, Thriller"
4129.0,Friday After Next,8.0,Comedy
4129.0,The Best Exotic Marigold Hotel,6.0,"Drama, Comedy"
4129.0,Return to Oz,7.0,"Adventure, Family, Fantasy"
4130.0,Paradox,1.0,"Crime, Action, Drama"
4130.0,Sex Pot,4.0,Comedy
4130.0,Marvel Knights: Eternals,6.0,Animation
4130.0,The Keeper of Lost Causes,6.0,"Thriller, Mystery, Crime"
4130.0,The Ballad of Buster Scruggs,8.0,"Comedy, Drama, Western"
4131.0,Cold Mountain,6.0,"Adventure, Drama, History, Romance"
4131.0,Bring the Soul: The Movie,1.0,"Music, Documentary"
4131.0,Savage Dog,5.0,Action
4131.0,Dr. No,8.0,"Adventure, Action, Thriller"
4131.0,Paprika,7.0,"Animation, Drama, Mystery, Science Fiction, Thriller, Fantasy"
4132.0,Trippin’ with the Kandasamys,5.0,"Comedy, Romance"
4132.0,Awake,7.0,"Thriller, Crime, Mystery"
4132.0,Above Suspicion,3.0,"Thriller, Crime"
4132.0,Batman & Bill,10.0,Documentary
4132.0,My Cousin Vinny,6.0,Comedy
4133.0,Epic,7.0,"Animation, Adventure, Family, Fantasy"
4133.0,Cowboy Bebop: The Movie,1.0,"Action, Animation, Science Fiction"
4133.0,The Yin Yang Master,0.0,"Action, Adventure, Drama, Fantasy, Romance"
4133.0,Evangelion: 2.0 You Can (Not) Advance,8.0,"Animation, Science Fiction, Action, Drama"
4133.0,Jumper,3.0,"Action, Adventure, Science Fiction"
4134.0,Batman Unlimited: Mechs vs. Mutants,4.0,"Animation, Action, Science Fiction"
4134.0,Day of the Dead,5.0,"Horror, Thriller"
4134.0,10.0 Earthquake,1.0,"Drama, Adventure, Action"
4134.0,Our House,5.0,"Horror, Drama, Thriller"
4134.0,Starman,7.0,"Science Fiction, Romance"
4135.0,Save the Last Dance 2,6.0,"Drama, Family, Romance"
4135.0,Vacancy,2.0,"Horror, Thriller"
4135.0,District B13,4.0,"Action, Thriller, Science Fiction"
4135.0,Strangers on a Train,8.0,"Crime, Thriller, Mystery"
4135.0,"Three Billboards Outside Ebbing, Missouri",8.0,"Crime, Drama"
4136.0,Jack and Jill,2.0,Comedy
4136.0,Balto III: Wings of Change,5.0,"Family, Adventure, Animation"
4136.0,The Perilous Internet Ring,2.0,"Horror, Thriller"
4136.0,The Nest,0.0,"Drama, Romance"
4136.0,Johnny Guitar,3.0,"Drama, Western, Romance"
4137.0,Final Destination,7.0,Horror
4137.0,War Machine,9.0,"Comedy, Drama, War"
4137.0,Abominable,9.0,"Family, Animation, Adventure, Comedy"
4137.0,Second in Command,10.0,Action
4137.0,History of the World: Part I,4.0,Comedy
4138.0,Tag,2.0,"Thriller, Comedy, Action"
4138.0,Three Colors: Blue,10.0,Drama
4138.0,The November Man,9.0,"Crime, Action, Thriller"
4138.0,The Young Victoria,4.0,"Drama, History, Romance"
4138.0,Detective Conan: The Private Eyes' Requiem,9.0,"Animation, Mystery"
4139.0,The Hobbit: The Desolation of Smaug,0.0,"Fantasy, Adventure, Action"
4139.0,Melissa P.,2.0,Drama
4139.0,Chickenhare and the Hamster of Darkness,3.0,"Adventure, Animation, Comedy, Family, Fantasy"
4139.0,American Hustle,6.0,"Drama, Crime"
4139.0,It Comes at Night,2.0,"Drama, Horror, Mystery"
4140.0,The Purge: Anarchy,6.0,"Horror, Thriller"
4140.0,Now You See Me,7.0,"Thriller, Crime"
4140.0,25th Hour,2.0,"Crime, Drama"
4140.0,Cop Car,6.0,Thriller
4140.0,The Resident,3.0,"Thriller, Mystery"
